t,u,v,q,theta,x,h,Va,alpha,gyrq,accx,accz,pitotVa,baroAlt,thetahat,de,dt,spAirspeed,spPitch,spAltitude
4.998820,15.409120,1.697212,0.011923,0.113062,78.851110,99.181050,15.502310,0.109701,0.009460,1.125191,-9.996174,15.527090,97.874690,0.114166,-0.264195,0.000000,15.000000,0.125873,110.000000
4.999820,15.408990,1.697320,0.011961,0.113074,78.866620,99.181110,15.502190,0.109709,0.009460,1.125191,-9.996174,15.527090,97.874690,0.114166,-0.264245,0.000000,15.000000,0.125873,110.000000
5.000820,15.408860,1.697428,0.012000,0.113086,78.882120,99.181160,15.502080,0.109717,0.009460,1.125191,-9.996174,15.527090,97.874690,0.114166,-0.264293,0.000000,15.000000,0.125873,110.000000
5.001820,15.408730,1.697536,0.012041,0.113098,78.897620,99.181210,15.501960,0.109725,0.009460,1.125191,-9.996174,15.527090,97.874690,0.114166,-0.264338,0.000000,15.000000,0.125873,110.000000
5.002820,15.408600,1.697644,0.012085,0.113110,78.913120,99.181270,15.501840,0.109733,0.009460,1.125191,-9.996174,15.527090,97.874690,0.114166,-0.264381,0.000000,15.000000,0.125873,110.000000
5.003820,15.408470,1.697753,0.012130,0.113122,78.928630,99.181320,15.501720,0.109740,0.009460,1.125191,-9.996174,15.527090,97.874690,0.114166,-0.264422,0.000000,15.000000,0.125873,110.000000
5.004820,15.408340,1.697862,0.012177,0.113135,78.944130,99.181370,15.501600,0.109748,0.013210,1.126607,-9.986280,15.531850,97.996480,0.114542,-0.264462,0.000000,15.000000,0.125873,110.000000
5.005820,15.408210,1.697972,0.012225,0.113147,78.959630,99.181430,15.501490,0.109756,0.013210,1.126607,-9.986280,15.531850,97.996480,0.114542,-0.264499,0.000000,15.000000,0.125873,110.000000
5.006820,15.408080,1.698082,0.012275,0.113159,78.975140,99.181480,15.501370,0.109764,0.013210,1.126607,-9.986280,15.531850,97.996480,0.114542,-0.264534,0.000000,15.000000,0.125873,110.000000
5.007820,15.407950,1.698192,0.012326,0.113171,78.990640,99.181530,15.501250,0.109772,0.013210,1.126607,-9.986280,15.531850,97.996480,0.114542,-0.264568,0.000000,15.000000,0.125873,110.000000
5.008820,15.407820,1.698303,0.012378,0.113184,79.006140,99.181590,15.501130,0.109780,0.013210,1.126607,-9.986280,15.531850,97.996480,0.114542,-0.264600,0.000000,15.000000,0.125873,110.000000
5.009820,15.407690,1.698415,0.012432,0.113196,79.021640,99.181640,15.501020,0.109788,0.013210,1.126607,-9.986280,15.531850,97.996480,0.114542,-0.264630,0.000000,15.000000,0.125873,110.000000
5.010819,15.407560,1.698526,0.012486,0.113209,79.037150,99.181690,15.500900,0.109797,0.013210,1.126607,-9.986280,15.531850,97.996480,0.114542,-0.264659,0.000000,15.000000,0.125873,110.000000
5.011819,15.407430,1.698638,0.012540,0.113221,79.052650,99.181750,15.500780,0.109805,0.013210,1.126607,-9.986280,15.531850,97.996480,0.114542,-0.264687,0.000000,15.000000,0.125873,110.000000
5.012819,15.407300,1.698751,0.012596,0.113234,79.068150,99.181800,15.500660,0.109813,0.013210,1.126607,-9.986280,15.531850,97.996480,0.114542,-0.264713,0.000000,15.000000,0.125873,110.000000
5.013819,15.407170,1.698864,0.012652,0.113246,79.083660,99.181850,15.500550,0.109821,0.013210,1.126607,-9.986280,15.531850,97.996480,0.114542,-0.264738,0.000000,15.000000,0.125873,110.000000
5.014819,15.407040,1.698977,0.012708,0.113259,79.099160,99.181910,15.500430,0.109829,0.013210,1.126607,-9.986280,15.531850,97.996480,0.114542,-0.264761,0.000000,15.000000,0.125873,110.000000
5.015819,15.406910,1.699091,0.012765,0.113272,79.114660,99.181960,15.500310,0.109837,0.012081,1.125273,-9.988744,15.518740,97.848770,0.114444,-0.264784,0.000000,15.000000,0.125873,110.000000
5.016819,15.406770,1.699205,0.012822,0.113284,79.130170,99.182010,15.500190,0.109846,0.012081,1.125273,-9.988744,15.518740,97.848770,0.114444,-0.264805,0.000000,15.000000,0.125873,110.000000
5.017819,15.406640,1.699320,0.012880,0.113297,79.145670,99.182070,15.500080,0.109854,0.012081,1.125273,-9.988744,15.518740,97.848770,0.114444,-0.264826,0.000000,15.000000,0.125873,110.000000
5.018819,15.406510,1.699435,0.012937,0.113310,79.161170,99.182120,15.499960,0.109862,0.012081,1.125273,-9.988744,15.518740,97.848770,0.114444,-0.264845,0.000000,15.000000,0.125873,110.000000
5.019819,15.406380,1.699551,0.012995,0.113323,79.176670,99.182170,15.499840,0.109871,0.012081,1.125273,-9.988744,15.518740,97.848770,0.114444,-0.264864,0.000000,15.000000,0.125873,110.000000
5.020819,15.406250,1.699666,0.013053,0.113336,79.192180,99.182230,15.499720,0.109879,0.012081,1.125273,-9.988744,15.518740,97.848770,0.114444,-0.264881,0.000000,15.000000,0.125873,110.000000
5.021819,15.406120,1.699782,0.013111,0.113349,79.207680,99.182280,15.499600,0.109887,0.012081,1.125273,-9.988744,15.518740,97.848770,0.114444,-0.264898,0.000000,15.000000,0.125873,110.000000
5.022819,15.405990,1.699899,0.013168,0.113362,79.223180,99.182330,15.499490,0.109896,0.012081,1.125273,-9.988744,15.518740,97.848770,0.114444,-0.264914,0.000000,15.000000,0.125873,110.000000
5.023818,15.405850,1.700016,0.013227,0.113376,79.238690,99.182390,15.499370,0.109904,0.012081,1.125273,-9.988744,15.518740,97.848770,0.114444,-0.264948,0.000000,15.000000,0.125873,110.000000
5.024818,15.405720,1.700134,0.013288,0.113389,79.254190,99.182440,15.499250,0.109913,0.012081,1.125273,-9.988744,15.518740,97.848770,0.114444,-0.265000,0.000000,15.000000,0.125873,110.000000
5.025818,15.405590,1.700252,0.013352,0.113402,79.269680,99.182500,15.499130,0.109921,0.012081,1.125273,-9.988744,15.518740,97.848770,0.114444,-0.265049,0.000000,15.000000,0.125873,110.000000
5.026818,15.405460,1.700371,0.013417,0.113416,79.285180,99.182550,15.499010,0.109930,0.015649,1.132818,-9.992562,15.501250,97.881650,0.115277,-0.265096,0.000000,15.000000,0.125873,110.000000
5.027818,15.405330,1.700491,0.013485,0.113429,79.300670,99.182600,15.498900,0.109938,0.015649,1.132818,-9.992562,15.501250,97.881650,0.115277,-0.265140,0.000000,15.000000,0.125873,110.000000
5.028818,15.405200,1.700611,0.013554,0.113443,79.316170,99.182660,15.498780,0.109947,0.015649,1.132818,-9.992562,15.501250,97.881650,0.115277,-0.265183,0.000000,15.000000,0.125873,110.000000
5.029818,15.405060,1.700732,0.013624,0.113456,79.331670,99.182710,15.498660,0.109956,0.015649,1.132818,-9.992562,15.501250,97.881650,0.115277,-0.265223,0.000000,15.000000,0.125873,110.000000
5.030818,15.404930,1.700854,0.013697,0.113470,79.347160,99.182760,15.498540,0.109964,0.015649,1.132818,-9.992562,15.501250,97.881650,0.115277,-0.265262,0.000000,15.000000,0.125873,110.000000
5.031818,15.404800,1.700976,0.013770,0.113484,79.362660,99.182820,15.498430,0.109973,0.015649,1.132818,-9.992562,15.501250,97.881650,0.115277,-0.265298,0.000000,15.000000,0.125873,110.000000
5.032818,15.404670,1.701099,0.013844,0.113497,79.378150,99.182870,15.498310,0.109982,0.015649,1.132818,-9.992562,15.501250,97.881650,0.115277,-0.265333,0.000000,15.000000,0.125873,110.000000
5.033818,15.404540,1.701223,0.013920,0.113511,79.393650,99.182920,15.498190,0.109991,0.015649,1.132818,-9.992562,15.501250,97.881650,0.115277,-0.265366,0.000000,15.000000,0.125873,110.000000
5.034818,15.404410,1.701347,0.013996,0.113525,79.409140,99.182980,15.498070,0.110000,0.015649,1.132818,-9.992562,15.501250,97.881650,0.115277,-0.265397,0.000000,15.000000,0.125873,110.000000
5.035818,15.404270,1.701473,0.014074,0.113539,79.424640,99.183030,15.497960,0.110009,0.015649,1.132818,-9.992562,15.501250,97.881650,0.115277,-0.265427,0.000000,15.000000,0.125873,110.000000
5.036818,15.404140,1.701599,0.014151,0.113553,79.440130,99.183080,15.497840,0.110018,0.015649,1.132818,-9.992562,15.501250,97.881650,0.115277,-0.265455,0.000000,15.000000,0.125873,110.000000
5.037817,15.404010,1.701725,0.014230,0.113568,79.455630,99.183140,15.497720,0.110027,0.016404,1.135568,-10.004210,15.516410,97.879070,0.115767,-0.265483,0.000000,15.000000,0.121209,110.000000
5.038817,15.403880,1.701852,0.014309,0.113582,79.471120,99.183190,15.497600,0.110036,0.016404,1.135568,-10.004210,15.516410,97.879070,0.115767,-0.265508,0.000000,15.000000,0.121209,110.000000
5.039817,15.403740,1.701980,0.014388,0.113596,79.486620,99.183240,15.497490,0.110045,0.016404,1.135568,-10.004210,15.516410,97.879070,0.115767,-0.265533,0.000000,15.000000,0.121209,110.000000
5.040817,15.403610,1.702109,0.014467,0.113611,79.502110,99.183300,15.497370,0.110054,0.016404,1.135568,-10.004210,15.516410,97.879070,0.115767,-0.265556,0.000000,15.000000,0.121209,110.000000
5.041817,15.403480,1.702238,0.014547,0.113625,79.517610,99.183350,15.497250,0.110063,0.016404,1.135568,-10.004210,15.516410,97.879070,0.115767,-0.265578,0.000000,15.000000,0.121209,110.000000
5.042817,15.403350,1.702368,0.014626,0.113640,79.533100,99.183400,15.497130,0.110073,0.016404,1.135568,-10.004210,15.516410,97.879070,0.115767,-0.265599,0.000000,15.000000,0.121209,110.000000
5.043817,15.403210,1.702498,0.014706,0.113654,79.548600,99.183460,15.497010,0.110082,0.016404,1.135568,-10.004210,15.516410,97.879070,0.115767,-0.265619,0.000000,15.000000,0.121209,110.000000
5.044817,15.403080,1.702629,0.014786,0.113669,79.564090,99.183510,15.496900,0.110091,0.016404,1.135568,-10.004210,15.516410,97.879070,0.115767,-0.265638,0.000000,15.000000,0.121209,110.000000
5.045817,15.402950,1.702761,0.014865,0.113684,79.579590,99.183560,15.496780,0.110101,0.016404,1.135568,-10.004210,15.516410,97.879070,0.115767,-0.265656,0.000000,15.000000,0.121209,110.000000
5.046817,15.402810,1.702893,0.014944,0.113699,79.595090,99.183620,15.496660,0.110110,0.016404,1.135568,-10.004210,15.516410,97.879070,0.115767,-0.265674,0.000000,15.000000,0.121209,110.000000
5.047817,15.402680,1.703026,0.015024,0.113714,79.610580,99.183670,15.496540,0.110120,0.016404,1.135568,-10.004210,15.516410,97.879070,0.115767,-0.265690,0.000000,15.000000,0.121209,110.000000
5.048817,15.402540,1.703160,0.015102,0.113729,79.626080,99.183720,15.496420,0.110129,0.018454,1.136477,-10.009570,15.550650,98.093380,0.116216,-0.265706,0.000000,15.000000,0.121209,110.000000
5.049817,15.402410,1.703294,0.015181,0.113744,79.641570,99.183780,15.496300,0.110139,0.018454,1.136477,-10.009570,15.550650,98.093380,0.116216,-0.265720,0.000000,15.000000,0.121209,110.000000
5.050817,15.402270,1.703429,0.015258,0.113759,79.657070,99.183830,15.496180,0.110148,0.018454,1.136477,-10.009570,15.550650,98.093380,0.116216,-0.265734,0.000000,15.000000,0.121209,110.000000
5.051816,15.402140,1.703564,0.015336,0.113775,79.672560,99.183880,15.496060,0.110158,0.018454,1.136477,-10.009570,15.550650,98.093380,0.116216,-0.265748,0.000000,15.000000,0.121209,110.000000
5.052816,15.402000,1.703699,0.015413,0.113790,79.688060,99.183940,15.495940,0.110168,0.018454,1.136477,-10.009570,15.550650,98.093380,0.116216,-0.265761,0.000000,15.000000,0.121209,110.000000
5.053816,15.401870,1.703836,0.015489,0.113805,79.703550,99.183990,15.495820,0.110177,0.018454,1.136477,-10.009570,15.550650,98.093380,0.116216,-0.265773,0.000000,15.000000,0.121209,110.000000
5.054816,15.401730,1.703972,0.015564,0.113821,79.719050,99.184040,15.495700,0.110187,0.018454,1.136477,-10.009570,15.550650,98.093380,0.116216,-0.265784,0.000000,15.000000,0.121209,110.000000
5.055816,15.401600,1.704110,0.015639,0.113836,79.734540,99.184100,15.495580,0.110197,0.018454,1.136477,-10.009570,15.550650,98.093380,0.116216,-0.265795,0.000000,15.000000,0.121209,110.000000
5.056816,15.401460,1.704247,0.015714,0.113852,79.750040,99.184150,15.495460,0.110207,0.018454,1.136477,-10.009570,15.550650,98.093380,0.116216,-0.265806,0.000000,15.000000,0.121209,110.000000
5.057816,15.401320,1.704385,0.015787,0.113868,79.765530,99.184200,15.495340,0.110216,0.018454,1.136477,-10.009570,15.550650,98.093380,0.116216,-0.265816,0.000000,15.000000,0.121209,110.000000
5.058816,15.401190,1.704524,0.015860,0.113884,79.781030,99.184260,15.495220,0.110226,0.018454,1.136477,-10.009570,15.550650,98.093380,0.116216,-0.265825,0.000000,15.000000,0.121209,110.000000
5.059816,15.401050,1.704663,0.015932,0.113900,79.796520,99.184310,15.495100,0.110236,0.021021,1.139752,-10.031720,15.535890,97.968690,0.116732,-0.265834,0.000000,15.000000,0.121209,110.000000
5.060816,15.400910,1.704802,0.016003,0.113916,79.812020,99.184360,15.494980,0.110246,0.021021,1.139752,-10.031720,15.535890,97.968690,0.116732,-0.265843,0.000000,15.000000,0.121209,110.000000
5.061816,15.400770,1.704942,0.016073,0.113932,79.827510,99.184420,15.494860,0.110256,0.021021,1.139752,-10.031720,15.535890,97.968690,0.116732,-0.265851,0.000000,15.000000,0.121209,110.000000
5.062816,15.400630,1.705082,0.016142,0.113948,79.843010,99.184470,15.494740,0.110266,0.021021,1.139752,-10.031720,15.535890,97.968690,0.116732,-0.265859,0.000000,15.000000,0.121209,110.000000
5.063816,15.400500,1.705222,0.016210,0.113964,79.858510,99.184520,15.494610,0.110276,0.021021,1.139752,-10.031720,15.535890,97.968690,0.116732,-0.265866,0.000000,15.000000,0.121209,110.000000
5.064816,15.400360,1.705363,0.016278,0.113980,79.874000,99.184580,15.494490,0.110286,0.021021,1.139752,-10.031720,15.535890,97.968690,0.116732,-0.265873,0.000000,15.000000,0.121209,110.000000
5.065815,15.400220,1.705504,0.016344,0.113996,79.889500,99.184640,15.494370,0.110296,0.021021,1.139752,-10.031720,15.535890,97.968690,0.116732,-0.265880,0.000000,15.000000,0.121209,110.000000
5.066815,15.400080,1.705645,0.016409,0.114013,79.904990,99.184700,15.494250,0.110306,0.021021,1.139752,-10.031720,15.535890,97.968690,0.116732,-0.265886,0.000000,15.000000,0.121209,110.000000
5.067815,15.399940,1.705787,0.016474,0.114029,79.920490,99.184760,15.494120,0.110316,0.021021,1.139752,-10.031720,15.535890,97.968690,0.116732,-0.265892,0.000000,15.000000,0.121209,110.000000
5.068815,15.399800,1.705929,0.016537,0.114046,79.935980,99.184820,15.494000,0.110326,0.021021,1.139752,-10.031720,15.535890,97.968690,0.116732,-0.265898,0.000000,15.000000,0.121209,110.000000
5.069815,15.399660,1.706071,0.016599,0.114062,79.951480,99.184880,15.493880,0.110336,0.021021,1.139752,-10.031720,15.535890,97.968690,0.116732,-0.265903,0.000000,15.000000,0.121209,110.000000
5.070815,15.399520,1.706213,0.016660,0.114079,79.966970,99.184940,15.493750,0.110346,0.011934,1.143190,-10.048980,15.510270,98.310930,0.115922,-0.265908,0.000000,15.000000,0.121209,110.000000
5.071815,15.399380,1.706355,0.016720,0.114096,79.982470,99.185010,15.493630,0.110357,0.011934,1.143190,-10.048980,15.510270,98.310930,0.115922,-0.265913,0.000000,15.000000,0.121209,110.000000
5.072815,15.399240,1.706498,0.016779,0.114112,79.997960,99.185070,15.493500,0.110367,0.011934,1.143190,-10.048980,15.510270,98.310930,0.115922,-0.265918,0.000000,15.000000,0.121209,110.000000
5.073815,15.399100,1.706641,0.016837,0.114129,80.013460,99.185130,15.493380,0.110377,0.011934,1.143190,-10.048980,15.510270,98.310930,0.115922,-0.265923,0.000000,15.000000,0.121209,110.000000
5.074815,15.398950,1.706783,0.016886,0.114146,80.028950,99.185190,15.493250,0.110387,0.011934,1.143190,-10.048980,15.510270,98.310930,0.115922,-0.265829,0.000000,15.000000,0.121209,110.000000
5.075815,15.398810,1.706924,0.016921,0.114163,80.044450,99.185250,15.493120,0.110397,0.011934,1.143190,-10.048980,15.510270,98.310930,0.115922,-0.265642,0.000000,15.000000,0.121209,110.000000
5.076815,15.398660,1.707063,0.016943,0.114180,80.059940,99.185310,15.493000,0.110407,0.011934,1.143190,-10.048980,15.510270,98.310930,0.115922,-0.265465,0.000000,15.000000,0.121209,110.000000
5.077815,15.398520,1.707201,0.016950,0.114197,80.075440,99.185370,15.492860,0.110417,0.011934,1.143190,-10.048980,15.510270,98.310930,0.115922,-0.265295,0.000000,15.000000,0.121209,110.000000
5.078815,15.398370,1.707337,0.016945,0.114214,80.090930,99.185430,15.492730,0.110427,0.011934,1.143190,-10.048980,15.510270,98.310930,0.115922,-0.265135,0.000000,15.000000,0.121209,110.000000
5.079814,15.398220,1.707471,0.016929,0.114231,80.106430,99.185490,15.492600,0.110436,0.011934,1.143190,-10.048980,15.510270,98.310930,0.115922,-0.264982,0.000000,15.000000,0.121209,110.000000
5.080814,15.398070,1.707603,0.016900,0.114248,80.121930,99.185550,15.492460,0.110446,0.011934,1.143190,-10.048980,15.510270,98.310930,0.115922,-0.264836,0.000000,15.000000,0.121209,110.000000
5.081814,15.397910,1.707733,0.016861,0.114265,80.137420,99.185620,15.492320,0.110455,0.013769,1.146896,-10.044850,15.510680,98.267680,0.116111,-0.264698,0.000000,15.000000,0.121209,110.000000
5.082814,15.397760,1.707861,0.016811,0.114281,80.152920,99.185680,15.492190,0.110465,0.013769,1.146896,-10.044850,15.510680,98.267680,0.116111,-0.264566,0.000000,15.000000,0.121209,110.000000
5.083814,15.397610,1.707987,0.016752,0.114298,80.168410,99.185740,15.492050,0.110474,0.013769,1.146896,-10.044850,15.510680,98.267680,0.116111,-0.264441,0.000000,15.000000,0.121209,110.000000
5.084814,15.397450,1.708110,0.016683,0.114315,80.183910,99.185800,15.491910,0.110483,0.013769,1.146896,-10.044850,15.510680,98.267680,0.116111,-0.264322,0.000000,15.000000,0.121209,110.000000
5.085814,15.397290,1.708231,0.016605,0.114332,80.199400,99.185860,15.491760,0.110492,0.013769,1.146896,-10.044850,15.510680,98.267680,0.116111,-0.264209,0.000000,15.000000,0.121209,110.000000
5.086814,15.397140,1.708350,0.016519,0.114348,80.214900,99.185920,15.491620,0.110501,0.013769,1.146896,-10.044850,15.510680,98.267680,0.116111,-0.264101,0.000000,15.000000,0.121209,110.000000
5.087814,15.396980,1.708465,0.016425,0.114365,80.230380,99.185980,15.491480,0.110509,0.013769,1.146896,-10.044850,15.510680,98.267680,0.116111,-0.263998,0.000000,15.000000,0.121209,110.000000
5.088814,15.396820,1.708579,0.016323,0.114381,80.245870,99.186040,15.491330,0.110517,0.013769,1.146896,-10.044850,15.510680,98.267680,0.116111,-0.263901,0.000000,15.000000,0.121209,110.000000
5.089814,15.396660,1.708689,0.016214,0.114397,80.261360,99.186100,15.491180,0.110526,0.013769,1.146896,-10.044850,15.510680,98.267680,0.116111,-0.263808,0.000000,15.000000,0.121209,110.000000
5.090814,15.396500,1.708797,0.016098,0.114413,80.276850,99.186160,15.491030,0.110534,0.013769,1.146896,-10.044850,15.510680,98.267680,0.116111,-0.263720,0.000000,15.000000,0.121209,110.000000
5.091814,15.396340,1.708902,0.015975,0.114429,80.292340,99.186230,15.490890,0.110542,0.013769,1.146896,-10.044850,15.510680,98.267680,0.116111,-0.263636,0.000000,15.000000,0.121209,110.000000
5.092813,15.396180,1.709004,0.015846,0.114445,80.307820,99.186290,15.490740,0.110549,0.012231,1.149384,-10.038490,15.512920,98.156330,0.116203,-0.263556,0.000000,15.000000,0.121209,110.000000
5.093813,15.396010,1.709103,0.015712,0.114461,80.323310,99.186350,15.490590,0.110557,0.012231,1.149384,-10.038490,15.512920,98.156330,0.116203,-0.263480,0.000000,15.000000,0.121209,110.000000
5.094813,15.395850,1.709199,0.015571,0.114477,80.338800,99.186410,15.490430,0.110564,0.012231,1.149384,-10.038490,15.512920,98.156330,0.116203,-0.263408,0.000000,15.000000,0.121209,110.000000
5.095813,15.395690,1.709292,0.015426,0.114492,80.354290,99.186470,15.490280,0.110571,0.012231,1.149384,-10.038490,15.512920,98.156330,0.116203,-0.263339,0.000000,15.000000,0.121209,110.000000
5.096813,15.395520,1.709382,0.015275,0.114508,80.369770,99.186530,15.490130,0.110578,0.012231,1.149384,-10.038490,15.512920,98.156330,0.116203,-0.263274,0.000000,15.000000,0.121209,110.000000
5.097813,15.395360,1.709469,0.015120,0.114523,80.385260,99.186590,15.489980,0.110585,0.012231,1.149384,-10.038490,15.512920,98.156330,0.116203,-0.263212,0.000000,15.000000,0.121209,110.000000
5.098813,15.395190,1.709553,0.014960,0.114538,80.400750,99.186650,15.489820,0.110592,0.012231,1.149384,-10.038490,15.512920,98.156330,0.116203,-0.263153,0.000000,15.000000,0.121209,110.000000
5.099813,15.395030,1.709634,0.014796,0.114553,80.416240,99.186710,15.489670,0.110598,0.012231,1.149384,-10.038490,15.512920,98.156330,0.116203,-0.263096,0.000000,15.000000,0.121209,110.000000
5.100813,15.394860,1.709712,0.014627,0.114567,80.431720,99.186780,15.489510,0.110604,0.012231,1.149384,-10.038490,15.512920,98.156330,0.116203,-0.263043,0.000000,15.000000,0.121209,110.000000
5.101813,15.394700,1.709786,0.014455,0.114582,80.447210,99.186840,15.489350,0.110610,0.012231,1.149384,-10.038490,15.512920,98.156330,0.116203,-0.262992,0.000000,15.000000,0.121209,110.000000
5.102813,15.394530,1.709858,0.014280,0.114596,80.462700,99.186900,15.489200,0.110616,0.012231,1.149384,-10.038490,15.512920,98.156330,0.116203,-0.262944,0.000000,15.000000,0.121209,110.000000
5.103813,15.394370,1.709926,0.014101,0.114611,80.478190,99.186960,15.489040,0.110621,0.016113,1.150176,-10.025710,15.490700,98.412730,0.116842,-0.262898,0.000000,15.000000,0.121209,110.000000
5.104813,15.394200,1.709991,0.013918,0.114625,80.493680,99.187020,15.488880,0.110627,0.016113,1.150176,-10.025710,15.490700,98.412730,0.116842,-0.262854,0.000000,15.000000,0.121209,110.000000
5.105813,15.394030,1.710053,0.013733,0.114638,80.509160,99.187080,15.488720,0.110632,0.016113,1.150176,-10.025710,15.490700,98.412730,0.116842,-0.262812,0.000000,15.000000,0.121209,110.000000
5.106812,15.393870,1.710111,0.013545,0.114652,80.524650,99.187140,15.488560,0.110637,0.016113,1.150176,-10.025710,15.490700,98.412730,0.116842,-0.262772,0.000000,15.000000,0.121209,110.000000
5.107812,15.393700,1.710166,0.013355,0.114665,80.540140,99.187200,15.488410,0.110642,0.016113,1.150176,-10.025710,15.490700,98.412730,0.116842,-0.262735,0.000000,15.000000,0.121209,110.000000
5.108812,15.393530,1.710218,0.013161,0.114679,80.555630,99.187260,15.488250,0.110646,0.016113,1.150176,-10.025710,15.490700,98.412730,0.116842,-0.262699,0.000000,15.000000,0.121209,110.000000
5.109812,15.393370,1.710267,0.012966,0.114692,80.571110,99.187320,15.488080,0.110650,0.016113,1.150176,-10.025710,15.490700,98.412730,0.116842,-0.262665,0.000000,15.000000,0.121209,110.000000
5.110812,15.393200,1.710313,0.012768,0.114705,80.586600,99.187390,15.487920,0.110655,0.016113,1.150176,-10.025710,15.490700,98.412730,0.116842,-0.262632,0.000000,15.000000,0.121209,110.000000
5.111812,15.393030,1.710355,0.012568,0.114717,80.602090,99.187450,15.487760,0.110658,0.016113,1.150176,-10.025710,15.490700,98.412730,0.116842,-0.262601,0.000000,15.000000,0.121209,110.000000
5.112812,15.392870,1.710394,0.012367,0.114730,80.617580,99.187510,15.487600,0.110662,0.016113,1.150176,-10.025710,15.490700,98.412730,0.116842,-0.262572,0.000000,15.000000,0.121209,110.000000
5.113812,15.392700,1.710429,0.012163,0.114742,80.633060,99.187570,15.487440,0.110666,0.016113,1.150176,-10.025710,15.490700,98.412730,0.116842,-0.262544,0.000000,15.000000,0.121209,110.000000
5.114812,15.392530,1.710462,0.011958,0.114754,80.648550,99.187630,15.487280,0.110669,0.015435,1.152767,-10.001210,15.509630,98.283520,0.117347,-0.262518,0.000000,15.000000,0.121209,110.000000
5.115812,15.392370,1.710491,0.011752,0.114766,80.664040,99.187690,15.487110,0.110672,0.015435,1.152767,-10.001210,15.509630,98.283520,0.117347,-0.262492,0.000000,15.000000,0.121209,110.000000
5.116812,15.392200,1.710517,0.011544,0.114778,80.679530,99.187750,15.486950,0.110675,0.015435,1.152767,-10.001210,15.509630,98.283520,0.117347,-0.262468,0.000000,15.000000,0.121209,110.000000
5.117812,15.392030,1.710539,0.011335,0.114789,80.695010,99.187810,15.486790,0.110677,0.015435,1.152767,-10.001210,15.509630,98.283520,0.117347,-0.262445,0.000000,15.000000,0.121209,110.000000
5.118812,15.391860,1.710559,0.011124,0.114800,80.710500,99.187870,15.486620,0.110680,0.015435,1.152767,-10.001210,15.509630,98.283520,0.117347,-0.262424,0.000000,15.000000,0.121209,110.000000
5.119812,15.391700,1.710575,0.010913,0.114811,80.725990,99.187930,15.486460,0.110682,0.015435,1.152767,-10.001210,15.509630,98.283520,0.117347,-0.262403,0.000000,15.000000,0.121209,110.000000
5.120811,15.391530,1.710588,0.010700,0.114822,80.741480,99.188000,15.486290,0.110684,0.015435,1.152767,-10.001210,15.509630,98.283520,0.117347,-0.262383,0.000000,15.000000,0.121209,110.000000
5.121811,15.391360,1.710598,0.010487,0.114833,80.756970,99.188060,15.486130,0.110686,0.015435,1.152767,-10.001210,15.509630,98.283520,0.117347,-0.262365,0.000000,15.000000,0.121209,110.000000
5.122811,15.391200,1.710604,0.010273,0.114843,80.772450,99.188120,15.485960,0.110688,0.015435,1.152767,-10.001210,15.509630,98.283520,0.117347,-0.262347,0.000000,15.000000,0.121209,110.000000
5.123811,15.391030,1.710608,0.010058,0.114853,80.787940,99.188180,15.485800,0.110689,0.015435,1.152767,-10.001210,15.509630,98.283520,0.117347,-0.262330,0.000000,15.000000,0.121209,110.000000
5.124811,15.390860,1.710608,0.009843,0.114863,80.803430,99.188240,15.485630,0.110690,0.015435,1.152767,-10.001210,15.509630,98.283520,0.117347,-0.262314,0.000000,15.000000,0.121209,110.000000
5.125811,15.390700,1.710605,0.009627,0.114873,80.818920,99.188300,15.485470,0.110691,0.013149,1.140834,-9.975875,15.515470,97.975880,0.116692,-0.262293,0.000000,15.000000,0.121209,110.000000
5.126811,15.390530,1.710599,0.009409,0.114882,80.834400,99.188360,15.485300,0.110692,0.013149,1.140834,-9.975875,15.515470,97.975880,0.116692,-0.262267,0.000000,15.000000,0.121209,110.000000
5.127811,15.390370,1.710589,0.009191,0.114892,80.849890,99.188430,15.485140,0.110692,0.013149,1.140834,-9.975875,15.515470,97.975880,0.116692,-0.262243,0.000000,15.000000,0.121209,110.000000
5.128811,15.390200,1.710577,0.008971,0.114901,80.865380,99.188500,15.484970,0.110693,0.013149,1.140834,-9.975875,15.515470,97.975880,0.116692,-0.262220,0.000000,15.000000,0.121209,110.000000
5.129811,15.390030,1.710561,0.008751,0.114910,80.880870,99.188570,15.484810,0.110693,0.013149,1.140834,-9.975875,15.515470,97.975880,0.116692,-0.262198,0.000000,15.000000,0.121209,110.000000
5.130811,15.389870,1.710542,0.008530,0.114918,80.896350,99.188640,15.484640,0.110693,0.013149,1.140834,-9.975875,15.515470,97.975880,0.116692,-0.262178,0.000000,15.000000,0.121209,110.000000
5.131811,15.389700,1.710520,0.008308,0.114927,80.911840,99.188710,15.484470,0.110693,0.013149,1.140834,-9.975875,15.515470,97.975880,0.116692,-0.262158,0.000000,15.000000,0.121209,110.000000
5.132811,15.389540,1.710494,0.008085,0.114935,80.927330,99.188770,15.484300,0.110692,0.013149,1.140834,-9.975875,15.515470,97.975880,0.116692,-0.262139,0.000000,15.000000,0.121209,110.000000
5.133811,15.389370,1.710466,0.007863,0.114943,80.942820,99.188840,15.484140,0.110692,0.013149,1.140834,-9.975875,15.515470,97.975880,0.116692,-0.262121,0.000000,15.000000,0.121209,110.000000
